eating,False,2,
flowers,False,6,
greenery,True,2,
greenery,True,6,
eating,False,6,
eating,True,6,
eating,True,2,
eating,False,10,
eating,False,10,
eating,True,10,
greenery,False,2,
greenery,False,10,
greenery,False,10,
eating,False,2,
greenery,True,6,
